PDB, CONSENSUS, DSSP, STRIDE, KAKSI, PROSS
3mtqB, 0.926605504587156, 0.8823529411764706, 0.875, 0.8364779874213837, 0.8235294117647058
1nbcB, 0.9900990099009901, 0.8580645161290322, 0.8709677419354839, 0.8193548387096774, 0.8193548387096774
2voaA, 0.9623655913978495, 0.87890625, 0.90234375, 0.8132295719844358, 0.84375
1r89A, 0.9154518950437318, 0.8398169336384439, 0.8535469107551488, 0.8054919908466819, 0.8787185354691075
1ui0A, 0.9424460431654677, 0.875, 0.8802083333333334, 0.8146341463414634, 0.84375
3pzyA, 0.8727272727272727, 0.8266666666666667, 0.8133333333333334, 0.7560975609756098, 0.7733333333333333
3md7A, 0.9577464788732394, 0.8925925925925926, 0.9, 0.8839590443686007, 0.8814814814814815
1yarD, 0.7931034482758621, 0.751131221719457, 0.7330316742081447, 0.7339055793991416, 0.7330316742081447
3dalA, 0.8837209302325582, 0.8324022346368715, 0.8379888268156425, 0.7704081632653061, 0.7932960893854749
1rx0C, 0.9313725490196079, 0.8668407310704961, 0.8485639686684073, 0.816793893129771, 0.8616187989556136
2fk9A, 0.912621359223301, 0.8428571428571429, 0.8428571428571429, 0.8089171974522293, 0.8357142857142857
3qn1B, 0.911504424778761, 0.8101694915254237, 0.8135593220338984, 0.771513353115727, 0.8406779661016949
2cn0H, 0.9881656804733728, 0.9, 0.94, 0.8871595330739299, 0.804
1h9sB, 0.9032258064516129, 0.8175182481751825, 0.8102189781021898, 0.8142857142857143, 0.7518248175182481
3i7uB, 1.0, 0.9774436090225563, 0.9849624060150376, 0.9029850746268657, 0.8796992481203008
2bjvA, 0.8858695652173914, 0.8432203389830508, 0.8516949152542372, 0.7924528301886793, 0.8143459915611815
2xs4A, 0.8195488721804511, 0.7664670658682635, 0.7305389221556886, 0.7604790419161677, 0.8023952095808383
3e2dA, 0.8271276595744681, 0.7450199203187251, 0.7589641434262948, 0.7729083665338645, 0.7788844621513944
3hxtA, 0.9574468085106383, 0.8615384615384616, 0.841025641025641, 0.812807881773399, 0.8717948717948718
1kugA, 0.8848484848484849, 0.8656716417910447, 0.8407960199004975, 0.7931034482758621, 0.8407960199004975
3m6jA, 0.9745762711864406, 0.9692307692307692, 0.9538461538461539, 0.9241379310344827, 0.9461538461538461
1gy6A, 0.9340659340659341, 0.872, 0.864, 0.8031496062992126, 0.808
2vofA, 0.9807692307692307, 0.9071428571428571, 0.9361702127659575, 0.8726114649681529, 0.851063829787234
1a34A, 0.8636363636363636, 0.7619047619047619, 0.7551020408163265, 0.7924528301886793, 0.7755102040816326
3gnrA, 0.8952095808383234, 0.803347280334728, 0.8138075313807531, 0.7520491803278688, 0.7782426778242678
3ip8A, 0.967741935483871, 0.9353448275862069, 0.9267241379310345, 0.8548387096774194, 0.896551724137931
2ch5B, 0.9207547169811321, 0.8713450292397661, 0.8801169590643275, 0.8213256484149856, 0.8508771929824561
1uhgD, 0.8104575163398693, 0.7526315789473684, 0.7447368421052631, 0.7402597402597403, 0.7631578947368421
3bh7A, 0.8770491803278688, 0.8012422360248447, 0.8074534161490683, 0.7682926829268293, 0.8074534161490683
2dyuA, 0.895397489539749, 0.8664596273291926, 0.8726708074534162, 0.7844311377245509, 0.7919254658385093
2x5yA, 0.8872180451127819, 0.8245614035087719, 0.8245614035087719, 0.8034682080924855, 0.8011695906432749
3fhlC, 0.9649805447470817, 0.9112426035502958, 0.9023668639053254, 0.8453038674033149, 0.8550295857988166
3beuB, 0.9617834394904459, 0.90625, 0.9151785714285714, 0.8348214285714286, 0.8080357142857143
3cg4A, 0.9090909090909091, 0.865546218487395, 0.8403361344537815, 0.8169014084507042, 0.7815126050420168
2ohwB, 0.8762886597938144, 0.84375, 0.8671875, 0.7443609022556391, 0.7421875
2f64B, 0.9557522123893806, 0.8741721854304636, 0.8609271523178808, 0.8571428571428571, 0.847682119205298
2d7tH, 0.92, 0.8189655172413793, 0.8421052631578947, 0.8057553956834532, 0.8103448275862069
3bzzB, 0.9375, 0.8765432098765432, 0.8395061728395061, 0.8554216867469879, 0.8765432098765432
1e5pA, 0.9578947368421052, 0.9246575342465754, 0.8493150684931506, 0.8211920529801324, 0.773972602739726
2pjsB, 0.8461538461538461, 0.7477477477477478, 0.6756756756756757, 0.6638655462184874, 0.7027027027027027
2zfnA, 0.9471698113207547, 0.9105691056910569, 0.8617886178861789, 0.8260869565217391, 0.7777777777777778
1x88A, 0.9140625, 0.8313253012048193, 0.8463855421686747, 0.8133704735376045, 0.8463855421686747
3gagB, 0.9769230769230769, 0.9086294416243654, 0.8934010152284264, 0.7961165048543689, 0.7766497461928934
3k3cD, 0.9298245614035088, 0.8866666666666667, 0.88, 0.8354430379746836, 0.8133333333333334
2v8uA, 0.960352422907489, 0.8278145695364238, 0.8543046357615894, 0.8642384105960265, 0.8841059602649006
3m7oA, 0.9680851063829787, 0.8613138686131386, 0.8540145985401459, 0.7777777777777778, 0.8029197080291971
3c5nA, 0.8529411764705882, 0.7662337662337663, 0.7652173913043478, 0.7154471544715447, 0.7835497835497836
3p4eA, 0.9020408163265307, 0.8328173374613003, 0.8235294117647058, 0.7994269340974212, 0.8142414860681114
3a9qN, 0.8693181818181818, 0.8601036269430051, 0.8497409326424871, 0.8349056603773585, 0.8497409326424871
3etnA, 0.9624060150375939, 0.9086021505376344, 0.8924731182795699, 0.8181818181818182, 0.8118279569892473
3hsaA, 0.9038461538461539, 0.8073394495412844, 0.7363636363636363, 0.6428571428571429, 0.6
1wbhB, 0.9382716049382716, 0.897196261682243, 0.8738317757009346, 0.8084112149532711, 0.8598130841121495
2qf4B, 0.912621359223301, 0.8203592814371258, 0.8083832335329342, 0.872093023255814, 0.718562874251497
3mazA, 0.9390243902439024, 0.898989898989899, 0.8888888888888888, 0.832, 0.9292929292929293
2x5hB, 0.8311688311688312, 0.8043478260869565, 0.782608695652174, 0.7731958762886598, 0.7608695652173914
2fymD, 0.9118541033434651, 0.8407494145199064, 0.8384074941451991, 0.8190255220417634, 0.8407494145199064
3oirB, 0.896551724137931, 0.872, 0.84, 0.7407407407407407, 0.776
1t06A, 0.9578947368421052, 0.8851063829787233, 0.9063829787234042, 0.8425531914893617, 0.8978723404255319
1oc7A, 0.9090909090909091, 0.8434065934065934, 0.8489010989010989, 0.8159340659340659, 0.8598901098901099
2j97A, 0.7285714285714285, 0.6836734693877551, 0.6938775510204082, 0.7155963302752294, 0.673469387755102
2b4yA, 0.9417989417989417, 0.9260700389105059, 0.9066147859922179, 0.7712177121771218, 0.8287937743190662
1o13A, 0.9746835443037974, 0.8952380952380953, 0.8952380952380953, 0.8823529411764706, 0.8857142857142857
2o2xA, 0.8026315789473685, 0.7401960784313726, 0.7389162561576355, 0.7339449541284404, 0.75
1w6sC, 0.880184331797235, 0.7885906040268457, 0.7818791946308725, 0.7646076794657763, 0.8107202680067002
3klqA, 0.9615384615384616, 0.8759124087591241, 0.8540145985401459, 0.8865248226950354, 0.8686131386861314
2nliA, 0.8966789667896679, 0.8352272727272727, 0.8380681818181818, 0.8043478260869565, 0.8409090909090909
2gkeA, 0.8772727272727273, 0.8284671532846716, 0.8205128205128205, 0.8138686131386861, 0.7956204379562044
3ld7B, 0.9259259259259259, 0.9411764705882353, 0.8117647058823529, 0.8415841584158416, 0.7529411764705882
2bt9A, 0.9571428571428572, 0.8444444444444444, 0.8888888888888888, 0.7888888888888889, 0.9333333333333333
2oznB, 0.954954954954955, 0.9083969465648855, 0.9224806201550387, 0.8928571428571429, 0.8854961832061069
3c4zA, 0.9028871391076115, 0.8742393509127789, 0.8498985801217038, 0.7753222836095764, 0.7931034482758621
3eo7A, 0.8223495702005731, 0.7412008281573499, 0.7453416149068323, 0.7436399217221135, 0.7308488612836439
3b4qB, 0.7910447761194029, 0.75, 0.7727272727272727, 0.723404255319149, 0.7613636363636364
1zemA, 1.0, 0.9769230769230769, 0.9769230769230769, 0.8702290076335878, 0.8692307692307693
1zjcA, 0.9013157894736842, 0.8401937046004843, 0.8398058252427184, 0.784688995215311, 0.8111380145278451
3ehwB, 0.8235294117647058, 0.7928571428571428, 0.7714285714285715, 0.7621951219512195, 0.7571428571428571
1svbA, 0.8241758241758241, 0.7012658227848101, 0.7113924050632912, 0.739240506329114, 0.7569620253164557
3n08A, 0.8869565217391304, 0.8410596026490066, 0.8543046357615894, 0.7973856209150327, 0.7615894039735099
2p6yA, 0.868421052631579, 0.8515625, 0.8125, 0.7464788732394366, 0.6875
3pasB, 0.9622641509433962, 0.9470899470899471, 0.9417989417989417, 0.8717948717948718, 0.8994708994708994
1ja9A, 0.9748743718592965, 0.9343629343629344, 0.915057915057915, 0.8394160583941606, 0.8841698841698842
1ulrA, 0.9850746268656716, 0.9885057471264368, 0.9655172413793104, 0.8295454545454546, 0.8850574712643678
2pagA, 0.9021739130434783, 0.8484848484848485, 0.8333333333333334, 0.7925925925925926, 0.7575757575757576
2nqlB, 0.9450171821305842, 0.8737113402061856, 0.8917525773195877, 0.8067010309278351, 0.8634020618556701
1vk8B, 0.9830508474576272, 0.8901098901098901, 0.8241758241758241, 0.9056603773584906, 0.7802197802197802
1w0pA, 0.845703125, 0.7357237715803453, 0.7144754316069057, 0.7259923175416133, 0.7901726427622842
2pbkB, 0.9085365853658537, 0.8502202643171806, 0.8193832599118943, 0.7982456140350878, 0.788546255506608
1h8pB, 0.8813559322033898, 0.8068181818181818, 0.8068181818181818, 0.7706422018348624, 0.8409090909090909
1zz0A, 0.9621993127147767, 0.8991825613079019, 0.885558583106267, 0.8861788617886179, 0.8637602179836512
1qupB, 0.7368421052631579, 0.663594470046083, 0.6543778801843319, 0.6711711711711712, 0.695852534562212
3i6tB, 0.9555555555555556, 0.9148351648351648, 0.8901098901098901, 0.7926509186351706, 0.8736263736263736
2zwjA, 0.9696969696969697, 0.9276315789473685, 0.9276315789473685, 0.8881578947368421, 0.9210526315789473
1qd9C, 0.9772727272727273, 0.9435483870967742, 0.8870967741935484, 0.7741935483870968, 0.8709677419354839
2qnkA, 0.8994708994708994, 0.8673835125448028, 0.8494623655913979, 0.7447552447552448, 0.7491039426523297
1rkuA, 0.9013157894736842, 0.8398058252427184, 0.8495145631067961, 0.7621359223300971, 0.8203883495145631
3p0bA, 0.9387755102040817, 0.8669275929549902, 0.8864970645792564, 0.8351851851851851, 0.8532289628180039
3ejkA, 0.889763779527559, 0.8451612903225807, 0.8387096774193549, 0.8275862068965517, 0.8129032258064516
1jztA, 0.9273743016759777, 0.8916666666666667, 0.85, 0.8333333333333334, 0.8208333333333333
3bo5A, 0.8564356435643564, 0.8104089219330854, 0.8104089219330854, 0.803448275862069, 0.7472118959107806
3i0wA, 0.9568965517241379, 0.9137931034482759, 0.906896551724138, 0.8551724137931035, 0.8827586206896552
2q0sG, 0.9655172413793104, 0.9299065420560748, 0.9252336448598131, 0.875, 0.8551401869158879
2bk9A, 0.9558823529411765, 0.9215686274509803, 0.9150326797385621, 0.8888888888888888, 0.9215686274509803
2wa7A, 0.8809523809523809, 0.8622222222222222, 0.8533333333333334, 0.7918367346938775, 0.7866666666666666
3lfhF, 0.9519230769230769, 0.8837209302325582, 0.8992248062015504, 0.8125, 0.9147286821705426
3f0hA, 0.968, 0.8962536023054755, 0.8789625360230547, 0.8723404255319149, 0.8213256484149856
1zbfA, 0.9381443298969072, 0.8333333333333334, 0.8636363636363636, 0.8802816901408451, 0.8636363636363636
2wyaA, 0.8909090909090909, 0.8543478260869565, 0.8456521739130435, 0.7652173913043478, 0.7434782608695653
3nr6B, 0.8372093023255814, 0.7982456140350878, 0.7982456140350878, 0.7954545454545454, 0.7719298245614035
2zshB, 0.8048780487804879, 0.7457627118644068, 0.7966101694915254, 0.8, 0.6779661016949152
3kwuA, 0.9142857142857143, 0.837037037037037, 0.8296296296296296, 0.8581081081081081, 0.8296296296296296
3ihzB, 0.9204545454545454, 0.8677685950413223, 0.8429752066115702, 0.8095238095238095, 0.8016528925619835
2psdA, 0.8995633187772926, 0.8459016393442623, 0.8622950819672132, 0.8113207547169812, 0.7934426229508197
2pkeA, 0.9529411764705882, 0.9122807017543859, 0.8947368421052632, 0.8565737051792829, 0.8201754385964912
3ouiA, 0.9448275862068966, 0.8526315789473684, 0.8571428571428571, 0.8450704225352113, 0.8631578947368421
3fwaA, 0.8783068783068783, 0.8329979879275654, 0.8249496981891348, 0.7927565392354124, 0.7947686116700201
1rxjA, 0.9493670886075949, 0.8434782608695652, 0.8260869565217391, 0.8099173553719008, 0.8260869565217391
3kuuC, 0.8429752066115702, 0.803680981595092, 0.7423312883435583, 0.7758620689655172, 0.7914110429447853
1wveD, 0.9375, 0.9333333333333333, 0.92, 0.8875, 0.8533333333333334
2gfqB, 0.9337349397590361, 0.8560885608856088, 0.8081180811808119, 0.8288590604026845, 0.7084870848708487
2zk9X, 0.9219858156028369, 0.8756756756756757, 0.8756756756756757, 0.8108108108108109, 0.8378378378378378
2ogfB, 0.9753086419753086, 0.8907563025210085, 0.8571428571428571, 0.8688524590163934, 0.8235294117647058
2rk9B, 0.8904109589041096, 0.8173913043478261, 0.782608695652174, 0.8206896551724138, 0.7304347826086957
1gesB, 0.9235474006116208, 0.8485523385300668, 0.8329621380846325, 0.7977777777777778, 0.8240534521158129
2oaaB, 0.9385474860335196, 0.8306451612903226, 0.805668016194332, 0.7871485943775101, 0.8669354838709677
3kstB, 0.9583333333333334, 0.8501742160278746, 0.8292682926829268, 0.8071895424836601, 0.8292682926829268
2zwdA, 0.8925233644859814, 0.8498168498168498, 0.8205128205128205, 0.8042704626334519, 0.8388278388278388
3nyyA, 0.9161290322580645, 0.8408163265306122, 0.8204081632653061, 0.7936507936507936, 0.7387755102040816
3fg1D, 0.8536585365853658, 0.7911764705882353, 0.7738619676945668, 0.7586206896551724, 0.7900146842878121
1ofsC, 0.9140625, 0.8176795580110497, 0.8268156424581006, 0.8342245989304813, 0.8186813186813187
3iloA, 0.9568965517241379, 0.9240506329113924, 0.8987341772151899, 0.7848101265822784, 0.8544303797468354
1y7pB, 0.8944099378881988, 0.815668202764977, 0.847926267281106, 0.7668161434977578, 0.7926267281105991
1zh5B, 0.7948717948717948, 0.7444444444444445, 0.7444444444444445, 0.6461538461538462, 0.6666666666666666
3myvB, 0.9435736677115988, 0.8752886836027713, 0.8706697459584296, 0.8193832599118943, 0.8475750577367206
2nukA, 0.9174311926605505, 0.8368794326241135, 0.8439716312056738, 0.7943262411347518, 0.8297872340425532
2bjiA, 0.9342723004694836, 0.8905109489051095, 0.8686131386861314, 0.8086642599277978, 0.8290909090909091
3b5eB, 0.9691358024691358, 0.8767772511848341, 0.8571428571428571, 0.8609865470852018, 0.8862559241706162
2x0qA, 0.8746928746928747, 0.8384879725085911, 0.8195876288659794, 0.7265372168284789, 0.7525773195876289
2qe9A, 0.976, 0.8895705521472392, 0.8957055214723927, 0.9101123595505618, 0.8466257668711656
3oghB, 0.9642857142857143, 0.9305555555555556, 0.9236111111111112, 0.9005847953216374, 0.7916666666666666
1r9fA, 0.7032967032967034, 0.6923076923076923, 0.7008547008547008, 0.6617647058823529, 0.6495726495726496
3nojA, 0.9235668789808917, 0.8680851063829788, 0.8638297872340426, 0.7689075630252101, 0.7829787234042553
1qusA, 0.9395161290322581, 0.8782051282051282, 0.8846153846153846, 0.8571428571428571, 0.8525641025641025
2p9bA, 0.9169675090252708, 0.8740554156171285, 0.8513853904282116, 0.7969432314410481, 0.7783375314861462
3qu1B, 0.972972972972973, 0.9161676646706587, 0.874251497005988, 0.8187134502923976, 0.7964071856287425
1oxjA, 0.9694656488549618, 0.9235294117647059, 0.9058823529411765, 0.8265895953757225, 0.888235294117647
2ogiA, 0.9551282051282052, 0.9157894736842105, 0.9421052631578948, 0.8724489795918368, 0.8842105263157894
3njcB, 0.9238095238095239, 0.8857142857142857, 0.8142857142857143, 0.8734177215189873, 0.7857142857142857
2lisA, 0.9345794392523364, 0.9007633587786259, 0.9083969465648855, 0.8308823529411765, 0.8854961832061069
3d22A, 0.970873786407767, 0.9302325581395349, 0.9224806201550387, 0.8705035971223022, 0.8914728682170543
1syyA, 0.8926174496644296, 0.8517350157728707, 0.5520504731861199, 0.8063583815028902, 0.8580441640378549
3b9gA, 0.7773279352226721, 0.750788643533123, 0.7476340694006309, 0.7164634146341463, 0.7413249211356467
2w20A, 0.8709677419354839, 0.7489361702127659, 0.7489361702127659, 0.7749469214437368, 0.7468085106382979
2de6A, 0.8641509433962264, 0.7917737789203085, 0.7969151670951157, 0.7448979591836735, 0.7403598971722365
2b7kA, 0.918918918918919, 0.896774193548387, 0.8516129032258064, 0.72, 0.7741935483870968
3omcB, 0.912751677852349, 0.8101851851851852, 0.8101851851851852, 0.8505747126436781, 0.7870370370370371
2pq7A, 0.8872180451127819, 0.8698224852071006, 0.8461538461538461, 0.7954545454545454, 0.7928994082840237
1v0wA, 0.8848167539267016, 0.8225806451612904, 0.8044354838709677, 0.8122529644268774, 0.8286290322580645
2cg1A, 0.8826185101580135, 0.7625201938610663, 0.7609046849757674, 0.7956656346749226, 0.7996768982229402
1h2cA, 0.8735632183908046, 0.8064516129032258, 0.8064516129032258, 0.7785714285714286, 0.736
3p0qC, 0.8666666666666667, 0.8076923076923077, 0.7884615384615384, 0.8166666666666667, 0.7596153846153846
2wryA, 0.8653846153846154, 0.7857142857142857, 0.7662337662337663, 0.808641975308642, 0.7161290322580646
2bwlA, 0.9418604651162791, 0.8803418803418803, 0.8728813559322034, 0.8016528925619835, 0.8389830508474576
2zq7A, 0.9030612244897959, 0.8390804597701149, 0.8314176245210728, 0.732824427480916, 0.8467432950191571
3e57A, 0.8515625, 0.7722222222222223, 0.7944444444444444, 0.7582938388625592, 0.7555555555555555
2jbaB, 0.9263157894736842, 0.8512396694214877, 0.859504132231405, 0.8188976377952756, 0.8925619834710744
2j7yA, 0.9319371727748691, 0.911504424778761, 0.8938053097345132, 0.8588235294117647, 0.8761061946902655
1j83A, 0.8828125, 0.8258426966292135, 0.8033707865168539, 0.7888888888888889, 0.7640449438202247
3o6dA, 0.9390862944162437, 0.87890625, 0.87890625, 0.823076923076923, 0.87109375
1jevA, 0.9140625, 0.851063829787234, 0.8471953578336557, 0.7833655705996132, 0.8259187620889749
1z8gA, 0.9169811320754717, 0.8579234972677595, 0.8743169398907104, 0.8172043010752689, 0.7568306010928961
1s7kA, 0.9826086956521739, 0.9810126582278481, 0.9367088607594937, 0.8076923076923077, 0.8164556962025317
1vh5A, 0.94, 0.9347826086956522, 0.9420289855072463, 0.8581081081081081, 0.7753623188405797
3bzwA, 0.8364779874213837, 0.75, 0.7375, 0.7335766423357665, 0.7041666666666667
3g1lA, 1.0, 0.9432989690721649, 0.9690721649484536, 0.9453125, 0.9742268041237113
1b37B, 0.8631284916201117, 0.7792207792207793, 0.79004329004329, 0.7584745762711864, 0.8095238095238095
2gz4A, 0.9559748427672956, 0.885, 0.9, 0.8695652173913043, 0.875
2dbnA, 0.9507575757575758, 0.8535980148883374, 0.85, 0.7483731019522777, 0.8709677419354839
3qeeA, 0.9698492462311558, 0.8355704697986577, 0.8221476510067114, 0.8403908794788274, 0.8489932885906041
2v7wC, 0.9603960396039604, 0.8625429553264605, 0.865979381443299, 0.8260869565217391, 0.8041237113402062
1td4A, 0.8709677419354839, 0.7821782178217822, 0.803921568627451, 0.6782608695652174, 0.696078431372549
3ct6A, 0.9150943396226415, 0.8615384615384616, 0.8615384615384616, 0.8091603053435115, 0.8769230769230769
3eypB, 0.8753799392097265, 0.7799564270152506, 0.7799564270152506, 0.7718550106609808, 0.803921568627451
2egjA, 0.9897959183673469, 0.9841269841269841, 0.9206349206349206, 0.8515625, 0.8492063492063492
3i83B, 0.9452054794520548, 0.89198606271777, 0.8850174216027874, 0.8375, 0.8466898954703833
2h9dB, 0.9866666666666667, 0.9425287356321839, 0.9540229885057471, 0.8514851485148515, 0.9310344827586207
1txgB, 0.8509803921568627, 0.7910447761194029, 0.7880597014925373, 0.7522388059701492, 0.7701492537313432
3kwsA, 0.9782608695652174, 0.9333333333333333, 0.8980392156862745, 0.8780487804878049, 0.796078431372549
2wzmA, 0.9759615384615384, 0.9708029197080292, 0.9379562043795621, 0.823321554770318, 0.8503649635036497
3n5lB, 0.9336734693877551, 0.8783783783783784, 0.8648648648648649, 0.8064516129032258, 0.7635135135135135
1yp1A, 0.8417721518987342, 0.7989949748743719, 0.7788944723618091, 0.7722772277227723, 0.7939698492462312
2h64B, 0.8666666666666667, 0.8804347826086957, 0.8695652173913043, 0.813953488372093, 0.7717391304347826
2yzkB, 0.9345794392523364, 0.8834355828220859, 0.8588957055214724, 0.7640449438202247, 0.7484662576687117
2izzB, 0.9513274336283186, 0.9283154121863799, 0.910394265232975, 0.8167701863354038, 0.8709677419354839
3ccdB, 0.9701492537313433, 0.9058823529411765, 0.9058823529411765, 0.8352941176470589, 0.9294117647058824
2etjA, 0.8344370860927153, 0.8106796116504854, 0.7961165048543689, 0.732, 0.7572815533980582
3lv8A, 0.9534883720930233, 0.9166666666666666, 0.9313725490196079, 0.8559322033898306, 0.9019607843137255
3dkcA, 0.9285714285714286, 0.8717948717948718, 0.8782051282051282, 0.804416403785489, 0.7628205128205128
2hc8A, 0.9206349206349206, 0.8141592920353983, 0.7787610619469026, 0.7345132743362832, 0.7345132743362832
1obbA, 0.9310344827586207, 0.870020964360587, 0.859538784067086, 0.8291666666666667, 0.8661087866108786
3lxrF, 0.9121621621621622, 0.9116022099447514, 0.8950276243093923, 0.8177083333333334, 0.8397790055248618
1yo3A, 0.927536231884058, 0.8705882352941177, 0.8470588235294118, 0.8725490196078431, 0.9058823529411765
2omzA, 0.8785310734463276, 0.8297413793103449, 0.832258064516129, 0.7618025751072961, 0.7918454935622318
2xjqA, 0.9613259668508287, 0.810077519379845, 0.7945736434108527, 0.8410852713178295, 0.8643410852713178
2horA, 0.875, 0.7694117647058824, 0.7576470588235295, 0.7377049180327869, 0.8117647058823529
1o2dA, 0.927038626609442, 0.861671469740634, 0.867816091954023, 0.8355795148247979, 0.75
2d68B, 0.9508196721311475, 0.8831168831168831, 0.922077922077922, 0.8292682926829268, 0.922077922077922
1vkeF, 0.9880952380952381, 0.9484536082474226, 0.9381443298969072, 0.8045112781954887, 0.9484536082474226
1vpbA, 0.8926380368098159, 0.8329519450800915, 0.8443935926773455, 0.7849223946784922, 0.7871853546910755
1o9gA, 0.9447236180904522, 0.902834008097166, 0.8987854251012146, 0.856, 0.8825910931174089
1duvH, 0.956989247311828, 0.9219219219219219, 0.9129129129129129, 0.8528528528528528, 0.918918918918919
2w87A, 0.9339622641509434, 0.8913043478260869, 0.8489208633093526, 0.8345323741007195, 0.8489208633093526
3gzkA, 0.9425, 0.8757062146892656, 0.8568738229755178, 0.8175046554934823, 0.8568738229755178
2xn6A, 0.7383512544802867, 0.6795252225519288, 0.6824925816023739, 0.6885714285714286, 0.7307692307692307
1fn9A, 0.8307692307692308, 0.7205479452054795, 0.7342465753424657, 0.7616438356164383, 0.7616438356164383
3hl1A, 0.956140350877193, 0.9078014184397163, 0.9078014184397163, 0.8927444794952681, 0.8652482269503546
2gsdA, 0.9389830508474576, 0.8421052631578947, 0.849624060150376, 0.8208955223880597, 0.8571428571428571
1hfoE, 1.0, 0.8849557522123894, 0.8672566371681416, 0.7964601769911505, 0.8053097345132744
3fqmA, 0.8348623853211009, 0.80625, 0.79375, 0.6892655367231638, 0.74375
1kgcD, 0.927007299270073, 0.8109452736318408, 0.7989949748743719, 0.7961165048543689, 0.7910447761194029
2o66A, 0.963855421686747, 0.8691588785046729, 0.8691588785046729, 0.8296296296296296, 0.897196261682243
1x0cA, 0.8865979381443299, 0.7522768670309654, 0.7824497257769653, 0.8014571948998178, 0.8105646630236795
3b7eA, 0.8467153284671532, 0.7818181818181819, 0.7922077922077922, 0.7532467532467533, 0.7246753246753247
3pviB, 0.9736842105263158, 0.9166666666666666, 0.9038461538461539, 0.7770700636942676, 0.8717948717948718
3kc2B, 0.9292035398230089, 0.8670886075949367, 0.8607594936708861, 0.8125, 0.8069620253164557
1j24A, 0.9158878504672897, 0.8571428571428571, 0.8345864661654135, 0.8111888111888111, 0.8872180451127819
1vhnA, 0.9424778761061947, 0.8996655518394648, 0.882943143812709, 0.8301886792452831, 0.8361204013377926
2w5qA, 0.9433962264150944, 0.8655660377358491, 0.8608490566037735, 0.8561320754716981, 0.8372641509433962
2ft0A, 0.963855421686747, 0.9414414414414415, 0.9279279279279279, 0.8468085106382979, 0.8378378378378378
3nv1A, 0.99, 0.9632352941176471, 0.9485294117647058, 0.8260869565217391, 0.8455882352941176
2qiwA, 0.945054945054945, 0.876, 0.864, 0.8117647058823529, 0.816
2qjvB, 0.9333333333333333, 0.8174603174603174, 0.8134920634920635, 0.7777777777777778, 0.746031746031746
1gwiB, 0.9550173010380623, 0.8625, 0.865, 0.8029197080291971, 0.8379052369077307
1wl4A, 0.9725085910652921, 0.9465648854961832, 0.905852417302799, 0.8312342569269522, 0.8371501272264631
2vgxA, 0.9595959595959596, 0.9609375, 0.8671875, 0.8040540540540541, 0.828125
3cnrB, 0.9577464788732394, 0.9340659340659341, 0.9340659340659341, 0.8803418803418803, 0.8241758241758241
1zczA, 0.8970588235294118, 0.831858407079646, 0.8053097345132744, 0.7931034482758621, 0.8163716814159292
2nlrA, 0.9634146341463414, 0.9054054054054054, 0.9090909090909091, 0.8547008547008547, 0.8468468468468469
2pmkA, 0.9655172413793104, 0.9053497942386831, 0.9135802469135802, 0.8148148148148148, 0.8436213991769548
2jisA, 0.8817204301075269, 0.8158995815899581, 0.8075313807531381, 0.7902912621359224, 0.8368200836820083
2q66A, 0.9115479115479116, 0.884393063583815, 0.8670520231213873, 0.8057142857142857, 0.8208092485549133
1rxqC, 0.9781021897810219, 0.935672514619883, 0.9298245614035088, 0.848314606741573, 0.9181286549707602
2yzvA, 0.9243697478991597, 0.8531468531468531, 0.856140350877193, 0.8547854785478548, 0.8916083916083916
3euaD, 0.9581589958158996, 0.9025157232704403, 0.889937106918239, 0.8723404255319149, 0.8301886792452831
2fe8A, 0.8927038626609443, 0.8031746031746032, 0.8285714285714286, 0.8, 0.7841269841269841
1t1gA, 0.9011406844106464, 0.8207282913165266, 0.8263305322128851, 0.7912087912087912, 0.8151260504201681
3kpbD, 0.9714285714285714, 0.9243697478991597, 0.9411764705882353, 0.8278688524590164, 0.7226890756302521
1uj6A, 0.9025974025974026, 0.7963800904977375, 0.7782805429864253, 0.7400881057268722, 0.8280542986425339
2bkxA, 0.9481865284974094, 0.8677685950413223, 0.8801652892561983, 0.8429752066115702, 0.8801652892561983
2anyA, 0.9659090909090909, 0.9327731092436975, 0.9369747899159664, 0.8630705394190872, 0.8025210084033614
8abpA, 0.967741935483871, 0.9245901639344263, 0.9049180327868852, 0.8529411764705882, 0.9180327868852459
2qmlA, 0.8771929824561403, 0.8858695652173914, 0.7880434782608695, 0.803030303030303, 0.6684782608695652
3n1uA, 0.9140625, 0.8426966292134831, 0.8370786516853933, 0.7958115183246073, 0.8146067415730337
3c9fB, 0.8730964467005076, 0.7944444444444444, 0.7944444444444444, 0.77737881508079, 0.7870370370370371
2qt8A, 0.8842592592592593, 0.797979797979798, 0.8047138047138047, 0.7669902912621359, 0.8080808080808081
2wjnL, 0.9565217391304348, 0.8754578754578755, 0.8608058608058609, 0.8138686131386861, 0.8717948717948718
3ii7A, 0.975, 0.9097222222222222, 0.8993055555555556, 0.8888888888888888, 0.9201388888888888
1y6iA, 0.9226804123711341, 0.8927038626609443, 0.871244635193133, 0.8326180257510729, 0.8841201716738197
3cmjA, 0.9387096774193548, 0.8526077097505669, 0.8526077097505669, 0.7913978494623656, 0.8299319727891157
1xm3A, 0.9239766081871345, 0.8818565400843882, 0.8734177215189873, 0.7840909090909091, 0.8185654008438819
