PDB, CONSENSUS, DSSP, STRIDE, KAKSI, PROSS
2r6oB, 0.972972972972973, 0.8955223880597015, 0.8787878787878788, 0.6513761467889908, 0.6976744186046512
1s5dA, 0.9384615384615385, 0.9325842696629213, 0.9302325581395349, 0.8235294117647058, 0.8666666666666667
1uwfA, 0.9767441860465116, 0.8955223880597015, 0.8985507246376812, 0.8888888888888888, 0.7619047619047619
2pmqA, 0.8867924528301887, 0.8343949044585988, 0.7687861271676301, 0.7960526315789473, 0.7180851063829787
2giaB, 0.972972972972973, 0.9090909090909091, 0.9183673469387755, 0.9042553191489362, 0.8793103448275862
3dhaA, 0.9081632653061225, 0.8956521739130435, 0.8583333333333333, 0.7421875, 0.7307692307692307
3qkiB, 0.9183673469387755, 0.8640776699029126, 0.8682926829268293, 0.8114035087719298, 0.7931034482758621
2vjvB, 0.8571428571428571, 0.7441860465116279, 0.7560975609756098, 0.7323943661971831, 0.7857142857142857
1vlpC, 0.8105263157894737, 0.7947019867549668, 0.7770700636942676, 0.8095238095238095, 0.6403940886699507
1ojkA, 0.9404761904761905, 0.9186602870813397, 0.9278846153846154, 0.8702928870292888, 0.8509803921568627
2r4qA, 0.9047619047619048, 0.8918918918918919, 0.7441860465116279, 0.7567567567567568, 0.7555555555555555
2xu3A, 0.9655172413793104, 0.9145299145299145, 0.9166666666666666, 0.9166666666666666, 0.8309859154929577
1wd3A, 0.9241706161137441, 0.9224806201550387, 0.92, 0.8604651162790697, 0.8343949044585988
3gqhA, 0.9264705882352942, 0.8478260869565217, 0.8426966292134831, 0.7802197802197802, 0.7105263157894737
2pkhH, 0.7878787878787878, 0.7142857142857143, 0.68, 0.5714285714285714, 0.6140350877192983
3o7bA, 0.9433962264150944, 0.8809523809523809, 0.8222222222222222, 0.768595041322314, 0.6972477064220184
3lx4B, 0.925, 0.875, 0.8771929824561403, 0.8640776699029126, 0.8265895953757225
7rsaA, 1.0, 0.8947368421052632, 0.9272727272727272, 0.9565217391304348, 0.8615384615384616
1rwzA, 0.8709677419354839, 0.8554216867469879, 0.8536585365853658, 0.7528089887640449, 0.7865168539325843
1rzhH, 0.9387755102040817, 0.9274193548387096, 0.9344262295081968, 0.8333333333333334, 0.7960526315789473
1ujnA, 0.76, 0.7572815533980582, 0.75, 0.6307692307692307, 0.6433566433566433
2z4uA, 0.8378378378378378, 0.8349514563106796, 0.8217821782178217, 0.7476635514018691, 0.7286821705426356
3kjjG, 0.96875, 0.9024390243902439, 0.782608695652174, 0.7741935483870968, 0.7090909090909091
3m6uA, 0.9083969465648855, 0.8601036269430051, 0.8835978835978836, 0.8059701492537313, 0.7663551401869159
1umkA, 0.9767441860465116, 0.9391304347826087, 0.9454545454545454, 0.8907563025210085, 0.8790322580645161
2wz1A, 0.8958333333333334, 0.8611111111111112, 0.8769230769230769, 0.8481012658227848, 0.7926829268292683
2vbkA, 0.9378531073446328, 0.8653061224489796, 0.8571428571428571, 0.791970802919708, 0.8279569892473119
2dtxA, 0.9523809523809523, 0.9072164948453608, 0.9157894736842105, 0.8076923076923077, 0.797979797979798
3jteA, 0.9545454545454546, 0.95, 0.9459459459459459, 0.6666666666666666, 0.9166666666666666
3n9bB, 0.9344262295081968, 0.9295774647887324, 0.9295774647887324, 0.9285714285714286, 0.7142857142857143
2ejaB, 0.8947368421052632, 0.8, 0.8508771929824561, 0.7798165137614679, 0.8225806451612904
2eplX, 0.8466257668711656, 0.782608695652174, 0.7972350230414746, 0.8226600985221675, 0.7489711934156379
2z0mA, 0.9117647058823529, 0.8780487804878049, 0.8974358974358975, 0.7962962962962963, 0.8468468468468469
2wbnA, 0.9245283018867925, 0.9027777777777778, 0.8904109589041096, 0.8811881188118812, 0.8539325842696629
3om0A, 0.9270833333333334, 0.84472049689441, 0.87248322147651, 0.8428571428571429, 0.8223684210526315
3mdpA, 0.9130434782608695, 0.782608695652174, 0.7692307692307693, 0.7254901960784313, 0.5254237288135594
1dqzA, 0.978021978021978, 0.8976377952755905, 0.9469026548672567, 0.926605504587156, 0.8309859154929577
3gg2D, 0.9626168224299065, 0.9011627906976745, 0.9367088607594937, 0.9133333333333333, 0.9072847682119205
2fliA, 0.9615384615384616, 0.875, 0.8271604938271605, 0.7386363636363636, 0.7525773195876289
3p7yA, 0.9927536231884058, 0.9659090909090909, 0.9700598802395209, 0.8978494623655914, 0.927461139896373
2fupA, 0.8, 0.625, 0.631578947368421, 0.9, 0.7
2qntA, 0.7619047619047619, 0.7407407407407407, 0.7222222222222222, 0.6615384615384615, 0.6176470588235294
3e3uA, 0.918918918918919, 0.9, 0.9021739130434783, 0.8695652173913043, 0.7520661157024794
1xrkB, 0.7241379310344828, 0.7115384615384616, 0.74, 0.6, 0.6296296296296297
3o03A, 0.9672131147540983, 0.9545454545454546, 0.963855421686747, 0.7923076923076923, 0.77
1qwrA, 0.9270833333333334, 0.9117647058823529, 0.9307692307692308, 0.8263888888888888, 0.7514450867052023
2b1kA, 0.95, 0.9152542372881356, 0.9259259259259259, 0.7323943661971831, 0.8153846153846154
3o07A, 0.9230769230769231, 0.8773584905660378, 0.900990099009901, 0.7870370370370371, 0.8640776699029126
3ly0B, 0.8938053097345132, 0.868421052631579, 0.8671328671328671, 0.7911392405063291, 0.7964071856287425
3by4A, 0.9183673469387755, 0.8933333333333333, 0.8923076923076924, 0.7184466019417476, 0.8783783783783784
3n7oA, 1.0, 0.9838709677419355, 0.9836065573770492, 0.888, 0.7548387096774194
3qnmA, 0.9423076923076923, 0.9358974358974359, 0.8831168831168831, 0.8076923076923077, 0.6857142857142857
1yg9A, 0.8773584905660378, 0.8625954198473282, 0.8592592592592593, 0.8104575163398693, 0.7942857142857143
3m0mB, 0.9736842105263158, 0.9404761904761905, 0.95, 0.9345238095238095, 0.8848484848484849
1p2fA, 0.9607843137254902, 0.9090909090909091, 0.8765432098765432, 0.8378378378378378, 0.7804878048780488
3lwxA, 0.8837209302325582, 0.8169014084507042, 0.8181818181818182, 0.8194444444444444, 0.6521739130434783
2g9fA, 0.95, 0.8115942028985508, 0.8153846153846154, 0.797752808988764, 0.6941176470588235
3mvuA, 0.9047619047619048, 0.8837209302325582, 0.7608695652173914, 0.8, 0.5942028985507246
1hh8A, 0.7931034482758621, 0.7333333333333333, 0.7843137254901961, 0.684931506849315, 0.6792452830188679
2xetB, 0.8974358974358975, 0.8125, 0.8444444444444444, 0.8837209302325582, 0.75
2flhB, 1.0, 0.9534883720930233, 0.9473684210526315, 0.875, 0.7543859649122807
1h0sA, 0.8620689655172413, 0.7083333333333334, 0.813953488372093, 0.8490566037735849, 0.7592592592592593
2ekyC, 1.0, 0.8285714285714286, 0.896551724137931, 0.9615384615384616, 0.875
1m0wB, 0.8817204301075269, 0.8518518518518519, 0.8741258741258742, 0.8258064516129032, 0.774869109947644
1kolB, 0.984375, 0.8924731182795699, 0.907608695652174, 0.8674698795180723, 0.7990654205607477
3c8iA, 0.9142857142857143, 0.88, 0.875, 0.7638888888888888, 0.734375
2yw3A, 0.7631578947368421, 0.7714285714285715, 0.71875, 0.7796610169491526, 0.6375
3e6sF, 1.0, 1.0, 1.0, 0.9411764705882353, 1.0
1my5A, 0.9, 0.847457627118644, 0.8363636363636363, 0.8148148148148148, 0.7580645161290323
2e0aA, 0.9390243902439024, 0.8492063492063492, 0.8928571428571429, 0.912751677852349, 0.9016393442622951
1o7jC, 0.911504424778761, 0.8516129032258064, 0.8657718120805369, 0.8698630136986302, 0.8511904761904762
3bc1E, 0.9534883720930233, 0.9333333333333333, 0.9333333333333333, 0.9066666666666666, 0.859375
2reeA, 0.9636363636363636, 0.8809523809523809, 0.9166666666666666, 0.8144329896907216, 0.7115384615384616
3o6pA, 0.9841269841269841, 0.9764705882352941, 0.875, 0.95, 0.8095238095238095
2qzcA, 0.8125, 0.6808510638297872, 0.7380952380952381, 0.75, 0.5217391304347826
2b6hA, 0.875, 0.7910447761194029, 0.8135593220338984, 0.8170731707317073, 0.6835443037974683
3hhtA, 0.9433962264150944, 0.8953488372093024, 0.9487179487179487, 0.8901098901098901, 0.8780487804878049
2xgtB, 0.9166666666666666, 0.8771929824561403, 0.8855421686746988, 0.844311377245509, 0.7387387387387387
3e0eA, 0.85, 0.8333333333333334, 0.7407407407407407, 0.6666666666666666, 0.5652173913043478
3daqA, 0.9344262295081968, 0.8962264150943396, 0.92, 0.8229166666666666, 0.7723577235772358
2bemA, 0.9848484848484849, 0.96, 0.935064935064935, 0.8865979381443299, 0.8392857142857143
3p9xA, 0.9019607843137255, 0.8795180722891566, 0.9178082191780822, 0.8452380952380952, 0.8295454545454546
3eljA, 0.9320388349514563, 0.8456375838926175, 0.8936170212765957, 0.7950310559006211, 0.7852760736196319
1tezB, 0.872, 0.8324607329842932, 0.8579545454545454, 0.8562091503267973, 0.7924528301886793
3gdcA, 0.9886363636363636, 0.9166666666666666, 0.9212598425196851, 0.9619047619047619, 0.84
1pryA, 0.9411764705882353, 0.9230769230769231, 0.898876404494382, 0.8111111111111111, 0.794392523364486
3ikwA, 0.9097744360902256, 0.8295454545454546, 0.8538011695906432, 0.7923497267759563, 0.7347826086956522
2vw8A, 0.875, 0.8392857142857143, 0.8598130841121495, 0.8053097345132744, 0.7534246575342466
3mtwA, 0.9830508474576272, 0.9341317365269461, 0.9371069182389937, 0.8516129032258064, 0.826530612244898
3bodA, 0.8983050847457628, 0.8641975308641975, 0.8607594936708861, 0.8571428571428571, 0.8023255813953488
2zyaB, 0.8478260869565217, 0.8136645962732919, 0.8356164383561644, 0.8503937007874016, 0.8026315789473685
1dqiC, 0.9607843137254902, 0.9032258064516129, 0.8888888888888888, 0.921875, 0.8169014084507042
3kzxA, 0.7692307692307693, 0.8125, 0.7794117647058824, 0.8144329896907216, 0.7526881720430108
1f9zB, 0.7857142857142857, 0.7636363636363637, 0.7636363636363637, 0.7636363636363637, 0.6875
3g0mA, 0.96, 0.8723404255319149, 0.9069767441860465, 0.8947368421052632, 0.7450980392156863
3iq1D, 1.0, 1.0, 0.8974358974358975, 0.9393939393939394, 0.6862745098039216
3fdrA, 0.9310344827586207, 0.8333333333333334, 0.8461538461538461, 0.7555555555555555, 0.7021276595744681
2gagA, 0.925, 0.888646288209607, 0.91415313225058, 0.8691588785046729, 0.8214971209213052
3hapA, 0.9473684210526315, 0.7777777777777778, 0.8, 0.8627450980392157, 0.7894736842105263
2p3pB, 0.9473684210526315, 0.7951807228915663, 0.8421052631578947, 0.8045977011494253, 0.6923076923076923
1vp8A, 0.9803921568627451, 0.88, 0.7710843373493976, 0.8918918918918919, 0.7157894736842105
2qkpC, 0.9024390243902439, 0.9259259259259259, 0.9166666666666666, 0.717948717948718, 0.6144578313253012
2i9xA, 0.7619047619047619, 0.7857142857142857, 0.7333333333333333, 0.6785714285714286, 0.4339622641509434
3ho6A, 0.8607594936708861, 0.8348623853211009, 0.8425925925925926, 0.8103448275862069, 0.813953488372093
2xvsA, 0.9166666666666666, 0.8125, 0.828125, 0.7323943661971831, 0.7093023255813954
1n12A, 0.92, 0.7638888888888888, 0.7125, 0.7654320987654321, 0.7682926829268293
2petA, 0.921875, 0.8349514563106796, 0.8367346938775511, 0.8152173913043478, 0.7807017543859649
2qwcA, 0.8963414634146342, 0.848780487804878, 0.8511627906976744, 0.813953488372093, 0.7318007662835249
2htaA, 0.9473684210526315, 0.8837209302325582, 0.9008264462809917, 0.8759124087591241, 0.8355263157894737
3nm4B, 1.0, 0.8873239436619719, 0.9242424242424242, 0.8333333333333334, 0.8591549295774648
1j7dA, 1.0, 0.95, 0.9625, 0.925, 0.8902439024390244
2nr4A, 0.8947368421052632, 0.8461538461538461, 0.8653846153846154, 0.8441558441558441, 0.7534246575342466
2rbkA, 0.9454545454545454, 0.8584905660377359, 0.8415841584158416, 0.7558139534883721, 0.7058823529411765
2vphB, 0.967741935483871, 0.8863636363636364, 0.9047619047619048, 0.92, 0.7543859649122807
3nytA, 0.9514563106796117, 0.9090909090909091, 0.9078947368421053, 0.8082191780821918, 0.75
2a2mB, 0.9333333333333333, 0.8307692307692308, 0.7878787878787878, 0.8636363636363636, 0.6631578947368421
2zzsO, 1.0, 0.8484848484848485, 0.9655172413793104, 0.5306122448979592, 0.9032258064516129
3ejuA, 0.9044943820224719, 0.8604166666666667, 0.8736616702355461, 0.8707627118644068, 0.8359073359073359
2w3qA, 0.9615384615384616, 0.927710843373494, 0.9404761904761905, 0.9615384615384616, 0.8876404494382022
2nn8A, 1.0, 0.9803921568627451, 0.9795918367346939, 0.8461538461538461, 0.7746478873239436
1ofwA, 0.8382352941176471, 0.8424242424242424, 0.845679012345679, 0.8023952095808383, 0.8181818181818182
3f3xA, 1.0, 0.9130434782608695, 0.8846153846153846, 0.9166666666666666, 0.8333333333333334
2plnA, 0.9444444444444444, 0.9487179487179487, 0.8717948717948718, 0.975, 0.7380952380952381
3c8uA, 0.9772727272727273, 0.8873239436619719, 0.8732394366197183, 0.8985507246376812, 0.8987341772151899
2h18A, 0.9347826086956522, 0.8970588235294118, 0.9354838709677419, 0.8181818181818182, 0.8055555555555556
3hlxA, 0.9807692307692307, 0.9571428571428572, 0.9696969696969697, 0.8923076923076924, 0.9305555555555556
1xdwA, 0.9444444444444444, 0.8333333333333334, 0.8551724137931035, 0.8805970149253731, 0.8653846153846154
2qulC, 0.935064935064935, 0.9026548672566371, 0.9339622641509434, 0.8888888888888888, 0.8333333333333334
2ic2B, 1.0, 0.9833333333333333, 0.9047619047619048, 0.9482758620689655, 0.8356164383561644
2qhpA, 0.8870967741935484, 0.8842105263157894, 0.8791208791208791, 0.7425742574257426, 0.7699115044247787
3ni2A, 0.9545454545454546, 0.9148936170212766, 0.9391304347826087, 0.8416289592760181, 0.7673611111111112
2owsA, 0.9558823529411765, 0.9026548672566371, 0.9428571428571428, 0.8198198198198198, 0.6879432624113475
1ykdA, 0.9382716049382716, 0.847457627118644, 0.8666666666666667, 0.7720588235294118, 0.7916666666666666
1xnfA, 0.9142857142857143, 0.7580645161290323, 0.7213114754098361, 0.6666666666666666, 0.6818181818181818
3ihvA, 0.9698795180722891, 0.921161825726141, 0.9319148936170213, 0.9140271493212669, 0.8560311284046692
1gxrA, 0.8962962962962963, 0.9024390243902439, 0.9074074074074074, 0.8343949044585988, 0.7679558011049724
2wjrA, 0.9428571428571428, 0.7868852459016393, 0.8163265306122449, 0.8169014084507042, 0.6973684210526315
1tzyC, 0.6153846153846154, 0.6666666666666666, 0.6538461538461539, 0.7457627118644068, 0.6666666666666666
3ocmA, 0.9230769230769231, 0.8166666666666667, 0.8064516129032258, 0.632183908045977, 0.5543478260869565
3bpuA, 0.9375, 0.9069767441860465, 0.8974358974358975, 0.8648648648648649, 0.6862745098039216
2w2jA, 0.9090909090909091, 0.8627450980392157, 0.8717948717948718, 0.7891566265060241, 0.8323353293413174
3lg3A, 0.9326923076923077, 0.8618421052631579, 0.8516129032258064, 0.8543046357615894, 0.7208121827411168
2pvqA, 0.9444444444444444, 0.9102564102564102, 0.9305555555555556, 0.9508196721311475, 0.8481012658227848
2c3nC, 0.9583333333333334, 0.9014084507042254, 0.9104477611940298, 0.9130434782608695, 0.8068181818181818
2z14A, 0.8775510204081632, 0.8727272727272727, 0.8679245283018868, 0.8533333333333334, 0.796875
2oe3A, 1.0, 0.918918918918919, 0.9393939393939394, 0.8648648648648649, 0.8536585365853658
1spjA, 1.0, 0.9923664122137404, 0.9920634920634921, 0.8413793103448276, 0.7516339869281046
3dqyA, 0.8974358974358975, 0.8518518518518519, 0.8269230769230769, 0.7272727272727273, 0.6986301369863014
2v2gC, 0.9178082191780822, 0.8627450980392157, 0.86, 0.8666666666666667, 0.8157894736842105
3l84A, 0.9034090909090909, 0.80859375, 0.8244897959183674, 0.8405172413793104, 0.7833333333333333
1z2uA, 1.0, 0.9705882352941176, 0.9692307692307692, 0.9193548387096774, 0.8732394366197183
3ak8H, 0.9629629629629629, 0.926829268292683, 0.9487179487179487, 0.9767441860465116, 0.8947368421052632
2x47A, 1.0, 0.9438202247191011, 0.9642857142857143, 0.8695652173913043, 0.89
2q88A, 0.95, 0.84, 0.8723404255319149, 0.8831168831168831, 0.7941176470588235
3en0C, 0.948051948051948, 0.8596491228070176, 0.8679245283018868, 0.8432835820895522, 0.8290598290598291
1u6zB, 0.9072164948453608, 0.7962962962962963, 0.8533333333333334, 0.7633136094674556, 0.7391304347826086
3q4tA, 0.9294117647058824, 0.8548387096774194, 0.8225806451612904, 0.8194444444444444, 0.773972602739726
2p4dA, 0.8723404255319149, 0.8507462686567164, 0.7468354430379747, 0.819672131147541, 0.6276595744680851
3kmuA, 0.9324324324324325, 0.8807339449541285, 0.8292682926829268, 0.8288288288288288, 0.5988372093023255
1ydyA, 0.89, 0.8466257668711656, 0.8490566037735849, 0.711764705882353, 0.8133333333333334
2bjfA, 0.9292035398230089, 0.9025974025974026, 0.9006622516556292, 0.8741258741258742, 0.8493975903614458
3d3sD, 0.9354838709677419, 0.7843137254901961, 0.7090909090909091, 0.8690476190476191, 0.581081081081081
3ltjA, 0.8695652173913043, 0.8444444444444444, 0.9, 0.7428571428571429, 0.8222222222222222
3jwgA, 0.8541666666666666, 0.8955223880597015, 0.8769230769230769, 0.797752808988764, 0.7948717948717948
2g30A, 0.961038961038961, 0.9278350515463918, 0.9361702127659575, 0.9166666666666666, 0.8440366972477065
1brtA, 0.8888888888888888, 0.8529411764705882, 0.85, 0.782608695652174, 0.7327586206896551
1nr0A, 0.9259259259259259, 0.89, 0.8938356164383562, 0.8344827586206897, 0.7748538011695907
3po8A, 0.9736842105263158, 0.94, 0.9565217391304348, 0.8301886792452831, 0.88
1j5xA, 0.9264705882352942, 0.8076923076923077, 0.7592592592592593, 0.7787610619469026, 0.625
1t3iB, 0.967391304347826, 0.90625, 0.9256756756756757, 0.8553459119496856, 0.7912087912087912
2z9vB, 0.9026548672566371, 0.8719512195121951, 0.8974358974358975, 0.8394160583941606, 0.7808988764044944
1vljA, 0.9285714285714286, 0.8880597014925373, 0.8731343283582089, 0.8189655172413793, 0.782608695652174
1yonA, 0.9454545454545454, 0.85, 0.8681318681318682, 0.8313253012048193, 0.7647058823529411
1rffB, 0.8934426229508197, 0.8552631578947368, 0.8557692307692307, 0.8841201716738197, 0.8181818181818182
2q7eA, 0.8939393939393939, 0.8333333333333334, 0.8210526315789474, 0.751937984496124, 0.7345132743362832
1h80B, 0.9316770186335404, 0.8785046728971962, 0.905, 0.7446808510638298, 0.7625
1wq8A, 1.0, 0.9411764705882353, 0.96875, 1.0, 0.7727272727272727
3hmzA, 0.9285714285714286, 0.8356164383561644, 0.7894736842105263, 0.7951807228915663, 0.6372549019607843
1yb5A, 0.9775280898876404, 0.9516129032258065, 0.9663865546218487, 0.8311688311688312, 0.7012987012987013
1v8fA, 0.8591549295774648, 0.7889908256880734, 0.5471698113207547, 0.7450980392156863, 0.8
2b0vA, 1.0, 0.9038461538461539, 0.8269230769230769, 0.7666666666666667, 0.676923076923077
1qtnA, 0.9807692307692307, 0.958904109589041, 0.971830985915493, 0.975, 0.9577464788732394
1ynpB, 0.9770114942528736, 0.9354838709677419, 0.9385964912280702, 0.9111111111111111, 0.8163265306122449
2fsxA, 0.9411764705882353, 0.8108108108108109, 0.8787878787878788, 0.92, 0.8333333333333334
3evuA, 0.8214285714285714, 0.8029197080291971, 0.7803030303030303, 0.7168674698795181, 0.7272727272727273
3qn1A, 0.8863636363636364, 0.8571428571428571, 0.9074074074074074, 0.8243243243243243, 0.6756756756756757
3dd7C, 0.782608695652174, 0.7380952380952381, 0.7837837837837838, 0.875, 0.6944444444444444
2dgkA, 0.9310344827586207, 0.8805970149253731, 0.8969072164948454, 0.8309178743961353, 0.8186274509803921
1jfrA, 0.96875, 0.92, 0.940677966101695, 0.8956521739130435, 0.8333333333333334
3djhC, 0.9642857142857143, 0.8292682926829268, 0.8205128205128205, 0.6274509803921569, 0.673469387755102
3m8jA, 0.8571428571428571, 0.8846153846153846, 0.9130434782608695, 0.7142857142857143, 0.8461538461538461
2vx5A, 0.9402985074626866, 0.896551724137931, 0.8977272727272727, 0.7945205479452054, 0.8181818181818182
1xbbA, 1.0, 0.90625, 0.9651162790697675, 0.8166666666666667, 0.7642276422764228
1pkhA, 0.9038461538461539, 0.8588235294117647, 0.868421052631579, 0.851063829787234, 0.7386363636363636
2f0cA, 0.8695652173913043, 0.7283950617283951, 0.7283950617283951, 0.7264957264957265, 0.7638888888888888
3ctkA, 0.9245283018867925, 0.8850574712643678, 0.8674698795180723, 0.8433734939759037, 0.7355371900826446
2zsgB, 0.9545454545454546, 0.8776978417266187, 0.8671875, 0.8560606060606061, 0.8561643835616438
2yvaB, 1.0, 0.9344262295081968, 0.9814814814814815, 0.8958333333333334, 0.9152542372881356
3qzbA, 0.975, 0.9253731343283582, 0.9122807017543859, 0.9230769230769231, 0.8923076923076924
3o6nA, 0.9871244635193133, 0.9696969696969697, 0.9771863117870723, 0.9192982456140351, 0.9358490566037736
1f0yB, 0.9841269841269841, 0.94, 0.967391304347826, 0.9534883720930233, 0.8495575221238938
3cp0A, 0.8421052631578947, 0.8518518518518519, 0.7777777777777778, 0.7021276595744681, 0.475
2f9nB, 0.9829059829059829, 0.9361702127659575, 0.9774436090225563, 0.8775510204081632, 0.7456647398843931
3pb6X, 0.9357798165137615, 0.8802816901408451, 0.9191176470588235, 0.88, 0.8125
1k8wA, 0.9620253164556962, 0.9159663865546218, 0.9469026548672567, 0.8014705882352942, 0.7086092715231788
3c6vB, 0.925, 0.7966101694915254, 0.8363636363636363, 0.7402597402597403, 0.7352941176470589
3gzaA, 0.9298245614035088, 0.896551724137931, 0.8726415094339622, 0.8614718614718615, 0.74822695035461
1khdA, 0.9411764705882353, 0.8849557522123894, 0.8962264150943396, 0.8942307692307693, 0.8095238095238095
3g9kL, 0.9215686274509803, 0.845360824742268, 0.7169811320754716, 0.8017241379310345, 0.5785714285714286
1i60A, 0.9836065573770492, 0.8947368421052632, 0.9222222222222223, 0.8488372093023255, 0.7931034482758621
2p6xA, 1.0, 0.9572649572649573, 0.9814814814814815, 0.872, 0.8604651162790697
1k07A, 1.0, 0.963963963963964, 0.9622641509433962, 0.8031496062992126, 0.8449612403100775
2qztB, 0.9090909090909091, 0.8974358974358975, 0.9090909090909091, 0.8709677419354839, 0.9393939393939394
2h88P, 0.8095238095238095, 0.8285714285714286, 0.8709677419354839, 0.8333333333333334, 0.8333333333333334
3ju8B, 0.984251968503937, 0.9518716577540107, 0.967032967032967, 0.8863636363636364, 0.8520408163265306
3bpjB, 0.7058823529411765, 0.7083333333333334, 0.7272727272727273, 0.5384615384615384, 0.7619047619047619
3kccA, 0.8928571428571429, 0.84375, 0.8653846153846154, 0.6826923076923077, 0.7647058823529411
2pocA, 0.8108108108108109, 0.7850467289719626, 0.7572815533980582, 0.7478991596638656, 0.712
3q7cA, 0.9402985074626866, 0.8316831683168316, 0.8421052631578947, 0.875, 0.7727272727272727
2imjC, 0.8666666666666667, 0.8518518518518519, 0.8833333333333333, 0.7733333333333333, 0.684931506849315
2xvmB, 0.9347826086956522, 0.810126582278481, 0.8493150684931506, 0.7692307692307693, 0.6444444444444445
2ifqC, 1.0, 0.9411764705882353, 0.9666666666666667, 0.8928571428571429, 0.7317073170731707
2gsoB, 0.90625, 0.9047619047619048, 0.8855421686746988, 0.8461538461538461, 0.8727272727272727
1vpmB, 0.875, 0.8, 0.7450980392156863, 0.7666666666666667, 0.6056338028169014
1ga6A, 0.975609756097561, 0.9622641509433962, 0.9539473684210527, 0.842391304347826, 0.9086021505376344
2jgbA, 0.9482758620689655, 0.8734177215189873, 0.8974358974358975, 0.9036144578313253, 0.7872340425531915
1oz9A, 1.0, 1.0, 1.0, 0.9111111111111111, 0.9090909090909091
1j8rA, 0.8679245283018868, 0.8125, 0.8227848101265823, 0.7945205479452054, 0.6836734693877551
2nr7A, 0.7446808510638298, 0.7704918032786885, 0.7540983606557377, 0.6103896103896104, 0.6463414634146342
1q11A, 0.7142857142857143, 0.7053571428571429, 0.7378640776699029, 0.7426470588235294, 0.7102803738317757
3bfqG, 0.92, 0.7228915662650602, 0.7402597402597403, 0.765625, 0.8356164383561644
3lkeA, 0.9777777777777777, 0.9142857142857143, 0.9682539682539683, 0.7916666666666666, 0.7209302325581395
2e2rA, 0.9761904761904762, 0.8169014084507042, 0.9166666666666666, 0.927536231884058, 0.8648648648648649
1uehA, 0.9074074074074074, 0.8795180722891566, 0.88, 0.7407407407407407, 0.8111111111111111
2icuA, 0.9365079365079365, 0.8604651162790697, 0.7628865979381443, 0.8151260504201681, 0.7205882352941176
2qw5B, 0.8543689320388349, 0.8444444444444444, 0.8014705882352942, 0.7753623188405797, 0.7302631578947368
2p5yA, 1.0, 0.9448818897637795, 0.975609756097561, 0.925531914893617, 0.8222222222222222
3fb9A, 0.8695652173913043, 0.8611111111111112, 0.8387096774193549, 0.8387096774193549, 0.8571428571428571
2bm3A, 0.9491525423728814, 0.8953488372093024, 0.8928571428571429, 0.9047619047619048, 0.8181818181818182
3ns6B, 0.875, 0.8181818181818182, 0.8620689655172413, 0.7714285714285715, 0.7391304347826086
1o8sA, 0.8378378378378378, 0.7966101694915254, 0.7884615384615384, 0.7613636363636364, 0.6944444444444444
3fgvA, 0.8461538461538461, 0.7083333333333334, 0.5714285714285714, 0.8709677419354839, 0.5675675675675675
2yviA, 0.6363636363636364, 0.6666666666666666, 0.6666666666666666, 0.7948717948717948, 0.72
2eo5A, 0.896, 0.8546511627906976, 0.8614457831325302, 0.7671957671957672, 0.8131868131868132
3hx8D, 0.95, 0.9032258064516129, 0.7941176470588235, 0.6410256410256411, 0.5370370370370371
2cm5A, 0.9130434782608695, 0.9193548387096774, 0.890625, 0.9358974358974359, 0.7432432432432432
3dt5A, 0.5, 0.65, 0.5365853658536586, 0.4576271186440678, 0.41304347826086957
2zzvB, 0.9230769230769231, 0.8717948717948718, 0.9072164948453608, 0.6585365853658537, 0.6917293233082706
3e7aB, 0.7692307692307693, 0.7664233576642335, 0.7835820895522388, 0.7983870967741935, 0.7868852459016393
3ekiA, 1.0, 0.9577464788732394, 0.9545454545454546, 0.7861271676300579, 0.8540540540540541
1j8uA, 0.9135802469135802, 0.8347107438016529, 0.825, 0.8387096774193549, 0.816793893129771
2gasA, 0.9620253164556962, 0.9193548387096774, 0.9083333333333333, 0.8942307692307693, 0.8181818181818182
3mqqA, 0.9130434782608695, 0.8421052631578947, 0.7209302325581395, 0.6136363636363636, 0.5535714285714286
2vi1A, 1.0, 1.0, 1.0, 1.0, 0.9555555555555556
2yquB, 0.9349593495934959, 0.8956043956043956, 0.8959537572254336, 0.852760736196319, 0.8160377358490566
1sxrA, 1.0, 0.9468085106382979, 0.9354838709677419, 0.9607843137254902, 0.875
3h5nD, 0.9736842105263158, 0.8161764705882353, 0.8916666666666667, 0.8346456692913385, 0.7801418439716312
2nyiB, 0.8461538461538461, 0.9090909090909091, 0.9, 0.8727272727272727, 0.6290322580645161
3o0pA, 0.7974683544303798, 0.7368421052631579, 0.7872340425531915, 0.7024793388429752, 0.672566371681416
2h1vA, 0.9090909090909091, 0.8504672897196262, 0.8958333333333334, 0.8860759493670886, 0.8761904761904762
1wznB, 0.9148936170212766, 0.8571428571428571, 0.8970588235294118, 0.7023809523809523, 0.6
3m9lA, 0.8936170212765957, 0.8450704225352113, 0.7466666666666667, 0.7733333333333333, 0.6632653061224489
2xikA, 0.9, 0.9016393442622951, 0.9145299145299145, 0.7666666666666667, 0.7730496453900709
3kbyA, 0.8214285714285714, 0.7777777777777778, 0.6721311475409836, 0.7222222222222222, 0.6075949367088608
1wzdB, 0.8518518518518519, 0.7446808510638298, 0.8947368421052632, 0.6346153846153846, 0.6607142857142857
